subid, subage, counter, trialtype, chosetarget, choselure, targetname, chosenname, colorasked, searchtype, choseunique, targetshape, targetcolor, targetword, distractorshape1, distractorshape2, distractorcolor1, distractorcolor2, distractorcolor3, date, timestamp, rtsearch, targetpos, lurepos, obj1shape, obj1color, obj2shape, obj2color, obj3shape, obj3color, obj4shape, obj4color 
subid, subage, counter, trialtype, chosetarget, choselure, targetname, chosenname, colorasked, searchtype, choseunique, targetshape, targetcolor, targetword, distractorshape1, distractorshape2, distractorcolor1, distractorcolor2, distractorcolor3, date, timestamp, rtsearch, targetpos, lurepos 
52,8,3,5,false,false,8green.jpg,stim-images/object4red.jpg,false,colorfoil,false,8,green,gade,4,None,red,blue,None,8/1/2018,10:35,6348,4,2,4,red,4,green,4,blue,8,green
52,8,4,1,false,false,14green.jpg,stim-images/object1purple.jpg,false,sedivy,true,14,green,wug,7,1,blue,purple,None,8/1/2018,10:35,4296,2,3,14,blue,14,green,7,green,1,purple
52,8,5,6,true,false,11green.jpg,11green.jpg,true,colorfoil,true,11,green,sprock,9,None,red,blue,None,8/1/2018,10:35,5724,2,4,9,blue,11,green,9,red,9,green
53,4,1,1,true,false,2purple.jpg,2purple.jpg,false,sedivy,false,2,purple,blicket,11,13,blue,red,None,8/1/2018,10:37,3931,2,4,13,red,2,purple,2,blue,11,purple
53,4,2,3,true,false,12blue.jpg,12blue.jpg,false,uniquetarget,true,12,blue,toma,5,None,red,green,purple,8/1/2018,10:37,7991,1,0,12,blue,5,red,5,green,5,purple
53,4,3,6,false,true,1purple.jpg,stim-images/object10purple.jpg,true,colorfoil,false,1,purple,wug,10,None,red,blue,None,8/1/2018,10:37,11800,3,4,10,blue,10,red,1,purple,10,purple
53,4,5,2,false,false,14purple.jpg,stim-images/object8green.jpg,true,sedivy,true,14,purple,koba,3,8,red,green,None,8/1/2018,10:37,21703,4,1,3,purple,8,green,14,red,14,purple
53,4,6,5,false,false,4blue.jpg,stim-images/object6red.jpg,false,colorfoil,false,4,blue,gade,6,None,green,red,None,8/1/2018,10:37,19472,1,4,4,blue,6,green,6,red,6,blue
54,7,1,2,true,false,5purple.jpg,5purple.jpg,true,sedivy,false,5,purple,blicket,10,12,red,green,None,8/1/2018,10:43,7114,3,4,5,red,12,green,5,purple,10,purple
54,7,3,1,false,true,6purple.jpg,stim-images/object8purple.jpg,false,sedivy,true,6,purple,dax,8,14,blue,red,None,8/1/2018,10:43,6881,3,1,8,purple,14,red,6,purple,6,blue
54,7,5,5,true,false,11green.jpg,11green.jpg,false,colorfoil,true,11,green,gade,2,None,red,blue,None,8/1/2018,10:43,6524,4,3,2,blue,2,red,2,green,11,green
54,7,4,3,false,false,7red.jpg,stim-images/object1green.jpg,false,uniquetarget,false,7,red,toma,1,None,purple,blue,green,8/1/2018,10:43,7207,4,0,1,green,1,blue,1,purple,7,red
Test,NaN,1,1,false,false,10purple.jpg,stim-images/object6blue.jpg,false,sedivy,true,10,purple,wug,2,6,red,blue,None,8/1/2018,10:48,5914,2,1,2,purple,10,purple,6,blue,10,red
Test,NaN,2,6,false,true,7green.jpg,stim-images/object4green.jpg,true,colorfoil,false,7,green,sprock,4,None,blue,purple,None,8/1/2018,10:48,3772,3,4,4,purple,4,blue,7,green,4,green
Test,NaN,3,4,true,false,11red.jpg,11red.jpg,true,uniquetarget,true,11,red,dax,8,None,purple,blue,green,8/1/2018,10:48,3715,3,0,8,blue,8,green,11,red,8,purple
55,3,2,6,false,true,12purple.jpg,stim-images/object9purple.jpg,true,colorfoil,false,12,purple,dax,9,None,blue,red,None,8/1/2018,11:20,4453,3,4,9,blue,9,red,12,purple,9,purple
55,3,3,3,true,false,3green.jpg,3green.jpg,false,uniquetarget,true,3,green,sprock,10,None,purple,blue,red,8/1/2018,11:20,8308,1,0,3,green,10,red,10,blue,10,purple
55,3,4,1,true,false,11red.jpg,11red.jpg,false,sedivy,false,11,red,koba,4,13,blue,green,None,8/1/2018,11:20,9535,1,2,11,red,4,red,13,green,11,blue
55,3,5,2,false,true,14red.jpg,stim-images/object1red.jpg,true,sedivy,true,14,red,toma,1,2,purple,blue,None,8/1/2018,11:20,4113,4,3,2,blue,14,purple,1,red,14,red
55,3,6,5,false,false,8green.jpg,stim-images/object6purple.jpg,false,colorfoil,false,8,green,wug,6,None,blue,purple,None,8/1/2018,11:20,3308,1,3,8,green,6,purple,6,green,6,blue
56,3,1,5,true,false,12purple.jpg,12purple.jpg,false,colorfoil,true,12,purple,sprock,13,None,blue,green,None,8/1/2018,11:59,29010,2,1,13,purple,12,purple,13,green,13,blue
56,3,2,6,false,true,11purple.jpg,stim-images/object10purple.jpg,true,colorfoil,false,11,purple,blicket,10,None,blue,green,None,8/1/2018,11:59,7645,1,4,11,purple,10,green,10,blue,10,purple
56,3,3,3,false,false,2blue.jpg,stim-images/object7purple.jpg,false,uniquetarget,false,2,blue,wug,7,None,purple,red,green,8/1/2018,11:59,20754,4,0,7,red,7,green,7,purple,2,blue
56,3,4,2,false,true,14purple.jpg,stim-images/object4purple.jpg,true,sedivy,true,14,purple,gade,4,9,green,red,None,8/1/2018,11:59,5125,1,2,14,purple,4,purple,14,green,9,red
56,3,5,1,false,false,5blue.jpg,stim-images/object8purple.jpg,false,sedivy,true,5,blue,koba,6,8,green,purple,None,8/1/2018,11:59,8647,3,4,5,green,8,purple,5,blue,6,blue
56,3,6,4,true,false,3red.jpg,3red.jpg,true,uniquetarget,true,3,red,toma,1,None,blue,green,purple,8/1/2018,11:59,6091,4,0,1,purple,1,green,1,blue,3,red
57,4,2,4,true,false,1green.jpg,1green.jpg,true,uniquetarget,true,1,green,toma,2,None,blue,red,purple,8/1/2018,12:08,3644,3,0,2,blue,2,red,1,green,2,purple
57,4,3,6,false,true,11blue.jpg,stim-images/object12blue.jpg,true,colorfoil,false,11,blue,dax,12,None,red,green,None,8/1/2018,12:08,4042,2,1,12,blue,11,blue,12,red,12,green
57,4,4,3,true,false,5purple.jpg,5purple.jpg,false,uniquetarget,true,5,purple,gade,10,None,blue,red,green,8/1/2018,12:08,4443,3,0,10,red,10,blue,5,purple,10,green
57,4,5,2,false,true,4red.jpg,stim-images/object6red.jpg,true,sedivy,true,4,red,wug,6,3,green,blue,None,8/1/2018,12:08,4795,2,1,6,red,4,red,4,green,3,blue
57,4,6,5,true,false,8blue.jpg,8blue.jpg,false,colorfoil,true,8,blue,koba,9,None,green,purple,None,8/1/2018,12:08,3407,3,1,9,blue,9,green,8,blue,9,purple
58,7,1,3,true,false,14blue.jpg,14blue.jpg,false,uniquetarget,true,14,blue,toma,11,None,purple,red,green,8/1/2018,12:12,4432,4,0,11,red,11,green,11,purple,14,blue
58,7,2,1,false,true,8red.jpg,stim-images/object6red.jpg,false,sedivy,true,8,red,gade,6,2,blue,purple,None,8/1/2018,12:12,6099,3,2,8,blue,6,red,8,red,2,purple
58,7,3,5,true,false,4blue.jpg,4blue.jpg,false,colorfoil,true,4,blue,wug,5,None,red,green,None,8/1/2018,12:12,4582,2,1,5,blue,4,blue,5,red,5,green
58,7,4,2,false,true,3blue.jpg,stim-images/object12blue.jpg,true,sedivy,true,3,blue,dax,12,10,green,red,None,8/1/2018,12:12,6499,1,4,3,blue,3,green,10,red,12,blue
58,7,5,4,true,false,9green.jpg,9green.jpg,true,uniquetarget,true,9,green,koba,13,None,blue,red,purple,8/1/2018,12:12,3798,4,0,13,blue,13,purple,13,red,9,green
58,7,6,6,true,false,1blue.jpg,1blue.jpg,true,colorfoil,true,1,blue,sprock,7,None,purple,green,None,8/1/2018,12:12,4574,4,1,7,blue,7,green,7,purple,1,blue
59,5,1,3,false,false,6purple.jpg,stim-images/object10green.jpg,false,uniquetarget,false,6,purple,toma,10,None,green,blue,red,8/1/2018,12:18,4707,1,0,6,purple,10,green,10,blue,10,red
59,5,2,5,true,false,13red.jpg,13red.jpg,false,colorfoil,true,13,red,blicket,11,None,green,purple,None,8/1/2018,12:18,3622,4,3,11,green,11,purple,11,red,13,red
59,5,3,4,true,false,12blue.jpg,12blue.jpg,true,uniquetarget,true,12,blue,dax,9,None,purple,green,red,8/1/2018,12:18,2739,4,0,9,green,9,purple,9,red,12,blue
59,5,5,1,false,true,7green.jpg,stim-images/object5green.jpg,false,sedivy,true,7,green,sprock,5,14,purple,blue,None,8/1/2018,12:18,3729,2,4,14,blue,7,green,7,purple,5,green
59,5,6,6,false,true,1green.jpg,stim-images/object2green.jpg,true,colorfoil,false,1,green,koba,2,None,purple,blue,None,8/1/2018,12:18,4135,1,2,1,green,2,green,2,blue,2,purple
60,3,1,5,false,false,5purple.jpg,stim-images/object7blue.jpg,false,colorfoil,false,5,purple,gade,7,None,red,blue,None,8/1/2018,12:20,2660,1,3,5,purple,7,red,7,purple,7,blue
60,3,2,6,true,false,6red.jpg,6red.jpg,true,colorfoil,true,6,red,dax,10,None,purple,green,None,8/1/2018,12:20,7288,2,4,10,purple,6,red,10,green,10,red
60,3,3,3,false,false,3blue.jpg,stim-images/object13green.jpg,false,uniquetarget,false,3,blue,sprock,13,None,green,purple,red,8/1/2018,12:20,5662,3,0,13,red,13,purple,3,blue,13,green
60,3,4,2,false,true,12green.jpg,stim-images/object8green.jpg,true,sedivy,true,12,green,koba,8,11,red,blue,None,8/1/2018,12:20,5701,1,3,12,green,12,red,8,green,11,blue
60,3,5,4,true,false,2blue.jpg,2blue.jpg,true,uniquetarget,true,2,blue,toma,9,None,purple,red,green,8/1/2018,12:20,3636,4,0,9,purple,9,red,9,green,2,blue
60,3,6,1,false,false,14blue.jpg,stim-images/object1green.jpg,false,sedivy,true,14,blue,blicket,4,1,red,green,None,8/1/2018,12:20,3396,2,3,14,red,14,blue,4,blue,1,green
61,7,1,1,false,true,2purple.jpg,stim-images/object12purple.jpg,false,sedivy,true,2,purple,sprock,12,13,green,red,None,8/1/2018,12:41,13334,4,2,13,red,12,purple,2,green,2,purple
61,7,2,4,true,false,8purple.jpg,8purple.jpg,true,uniquetarget,true,8,purple,gade,9,None,green,blue,red,8/1/2018,12:41,3488,4,0,9,red,9,blue,9,green,8,purple
61,7,3,6,true,false,11green.jpg,11green.jpg,true,colorfoil,true,11,green,blicket,4,None,red,purple,None,8/1/2018,12:41,4784,4,1,4,green,4,red,4,purple,11,green
61,7,4,5,true,false,7red.jpg,7red.jpg,false,colorfoil,true,7,red,toma,14,None,green,purple,None,8/1/2018,12:41,6849,2,1,14,red,7,red,14,purple,14,green
61,7,5,3,false,false,10red.jpg,stim-images/object1blue.jpg,false,uniquetarget,false,10,red,koba,1,None,purple,green,blue,8/1/2018,12:41,6332,3,0,1,purple,1,blue,10,red,1,green
61,7,6,2,false,true,6purple.jpg,stim-images/object5purple.jpg,true,sedivy,true,6,purple,dax,5,3,red,green,None,8/1/2018,12:41,5525,3,4,3,green,6,red,6,purple,5,purple
62,3,1,5,false,false,6blue.jpg,stim-images/object1purple.jpg,false,colorfoil,false,6,blue,blicket,1,None,purple,green,None,8/1/2018,12:48,9199,1,3,6,blue,1,green,1,blue,1,purple
62,3,2,2,true,false,12blue.jpg,12blue.jpg,true,sedivy,false,12,blue,sprock,5,13,green,red,None,8/1/2018,12:48,5344,3,2,12,green,5,blue,12,blue,13,red
62,3,3,6,true,false,7red.jpg,7red.jpg,true,colorfoil,true,7,red,toma,9,None,blue,purple,None,8/1/2018,12:48,7123,3,4,9,blue,9,purple,7,red,9,red
62,3,4,4,true,false,14green.jpg,14green.jpg,true,uniquetarget,true,14,green,wug,2,None,purple,blue,red,8/1/2018,12:48,5065,1,0,14,green,2,red,2,blue,2,purple
62,3,5,3,false,false,3purple.jpg,stim-images/object4blue.jpg,false,uniquetarget,false,3,purple,koba,4,None,green,blue,red,8/1/2018,12:48,14314,2,0,4,blue,3,purple,4,green,4,red
62,3,6,1,false,true,11blue.jpg,stim-images/object8blue.jpg,false,sedivy,true,11,blue,dax,8,10,red,green,None,8/1/2018,12:48,8419,1,3,11,blue,10,green,8,blue,11,red
63,7,1,4,true,false,1blue.jpg,1blue.jpg,true,uniquetarget,true,1,blue,blicket,10,None,red,green,purple,8/1/2018,12:57,4865,4,0,10,green,10,red,10,purple,1,blue
63,7,2,2,true,false,11purple.jpg,11purple.jpg,true,sedivy,false,11,purple,toma,7,13,blue,red,None,8/1/2018,12:57,6443,1,3,11,purple,11,blue,7,purple,13,red
63,7,3,1,false,false,8blue.jpg,stim-images/object8red.jpg,false,sedivy,false,8,blue,koba,5,2,red,purple,None,8/1/2018,12:57,5844,3,2,8,red,5,blue,8,blue,2,purple
63,7,4,5,false,false,6blue.jpg,stim-images/object4red.jpg,false,colorfoil,false,6,blue,dax,4,None,green,red,None,8/1/2018,12:57,5411,1,4,6,blue,4,red,4,green,4,blue
63,7,6,3,true,false,9red.jpg,9red.jpg,false,uniquetarget,true,9,red,sprock,12,None,green,purple,blue,8/1/2018,12:57,5823,2,0,12,green,9,red,12,blue,12,purple
64,4,1,4,false,false,10blue.jpg,stim-images/object1green.jpg,true,uniquetarget,false,10,blue,sprock,1,None,purple,red,green,8/1/2018,13:04,28740,2,0,1,red,10,blue,1,purple,1,green
64,4,2,5,false,false,5blue.jpg,stim-images/object13red.jpg,false,colorfoil,false,5,blue,koba,13,None,red,green,None,8/1/2018,13:04,20377,3,1,13,blue,13,green,5,blue,13,red
64,4,3,3,true,false,11purple.jpg,11purple.jpg,false,uniquetarget,true,11,purple,blicket,3,None,blue,green,red,8/1/2018,13:04,4651,4,0,3,red,3,green,3,blue,11,purple
64,4,5,6,true,false,9green.jpg,9green.jpg,true,colorfoil,true,9,green,dax,4,None,purple,red,None,8/1/2018,13:04,2920,4,1,4,green,4,purple,4,red,9,green
64,4,6,2,false,false,6blue.jpg,stim-images/object6green.jpg,true,sedivy,false,6,blue,toma,14,12,green,purple,None,8/1/2018,13:04,2645,1,3,6,blue,12,purple,14,blue,6,green
64,3,1,4,true,false,1green.jpg,1green.jpg,true,uniquetarget,true,1,green,sprock,10,None,purple,red,blue,8/1/2018,13:08,31574,2,0,10,blue,1,green,10,purple,10,red
64,3,2,6,false,true,7purple.jpg,stim-images/object9purple.jpg,true,colorfoil,false,7,purple,toma,9,None,red,blue,None,8/1/2018,13:08,6365,1,2,7,purple,9,purple,9,red,9,blue
64,3,4,2,true,false,11red.jpg,11red.jpg,true,sedivy,false,11,red,gade,2,4,green,purple,None,8/1/2018,13:08,5820,3,1,2,red,4,purple,11,red,11,green
64,3,5,3,false,false,13purple.jpg,stim-images/object5green.jpg,false,uniquetarget,false,13,purple,blicket,5,None,green,red,blue,8/1/2018,13:08,6092,2,0,5,red,13,purple,5,blue,5,green
64,3,6,1,false,false,3red.jpg,stim-images/object12green.jpg,false,sedivy,true,3,red,dax,6,12,purple,green,None,8/1/2018,13:08,4115,2,1,6,red,3,red,3,purple,12,green
66,6,1,3,true,false,3red.jpg,3red.jpg,false,uniquetarget,true,3,red,gade,11,None,green,blue,purple,8/1/2018,13:10,4753,4,0,11,green,11,blue,11,purple,3,red
66,6,3,1,false,false,6green.jpg,stim-images/object1red.jpg,false,sedivy,true,6,green,wug,4,1,purple,red,None,8/1/2018,13:10,4663,3,1,4,green,1,red,6,green,6,purple
66,6,5,4,true,false,9blue.jpg,9blue.jpg,true,uniquetarget,true,9,blue,sprock,7,None,red,green,purple,8/1/2018,13:10,4148,4,0,7,green,7,purple,7,red,9,blue
66,6,6,2,false,true,8blue.jpg,stim-images/object12blue.jpg,true,sedivy,true,8,blue,koba,12,10,green,purple,None,8/1/2018,13:10,5326,1,3,8,blue,10,purple,12,blue,8,green
67,3,1,1,false,false,3purple.jpg,stim-images/object12red.jpg,false,sedivy,true,3,purple,dax,6,12,blue,red,None,8/1/2018,13:13,7625,2,3,12,red,3,purple,6,purple,3,blue
67,3,2,3,false,false,5green.jpg,stim-images/object8purple.jpg,false,uniquetarget,false,5,green,blicket,8,None,blue,red,purple,8/1/2018,13:13,5049,4,0,8,red,8,blue,8,purple,5,green
67,3,3,2,true,false,10red.jpg,10red.jpg,true,sedivy,false,10,red,gade,9,14,green,blue,None,8/1/2018,13:13,4000,3,2,14,blue,9,red,10,red,10,green
67,3,4,4,true,false,4purple.jpg,4purple.jpg,true,uniquetarget,true,4,purple,koba,2,None,green,red,blue,8/1/2018,13:13,4591,2,0,2,red,4,purple,2,blue,2,green
67,3,5,5,false,false,1green.jpg,stim-images/object13red.jpg,false,colorfoil,false,1,green,toma,13,None,purple,red,None,8/1/2018,13:13,3662,1,4,1,green,13,purple,13,red,13,green
68,7,1,6,true,false,1red.jpg,1red.jpg,true,colorfoil,true,1,red,blicket,8,None,blue,purple,None,8/1/2018,13:29,4332,3,4,8,blue,8,purple,1,red,8,red
68,7,2,1,false,false,13red.jpg,stim-images/object14purple.jpg,false,sedivy,true,13,red,koba,10,14,blue,purple,None,8/1/2018,13:29,3913,3,4,14,purple,13,blue,13,red,10,red
68,7,3,2,true,false,3green.jpg,3green.jpg,true,sedivy,false,3,green,sprock,2,4,red,purple,None,8/1/2018,13:29,4620,1,3,3,green,4,purple,2,green,3,red
68,7,4,4,true,false,7green.jpg,7green.jpg,true,uniquetarget,true,7,green,gade,11,None,blue,purple,red,8/1/2018,13:29,3759,3,0,11,red,11,purple,7,green,11,blue
68,7,5,5,false,false,6green.jpg,stim-images/object9blue.jpg,false,colorfoil,false,6,green,dax,9,None,blue,red,None,8/1/2018,13:29,4403,1,4,6,green,9,red,9,blue,9,green
68,7,6,3,true,false,12red.jpg,12red.jpg,false,uniquetarget,true,12,red,toma,5,None,blue,green,purple,8/1/2018,13:29,3675,4,0,5,purple,5,blue,5,green,12,red
68,5,1,5,false,false,3purple.jpg,stim-images/object13red.jpg,false,colorfoil,false,3,purple,wug,13,None,blue,red,None,8/1/2018,13:31,3405,4,1,13,purple,13,red,13,blue,3,purple
68,5,2,3,true,false,10red.jpg,10red.jpg,false,uniquetarget,true,10,red,gade,4,None,blue,purple,green,8/1/2018,13:31,3179,2,0,4,purple,10,red,4,green,4,blue
68,5,3,4,false,false,12blue.jpg,stim-images/object8green.jpg,true,uniquetarget,false,12,blue,sprock,8,None,purple,green,red,8/1/2018,13:31,2686,4,0,8,red,8,green,8,purple,12,blue
68,5,4,6,false,true,11green.jpg,stim-images/object1green.jpg,true,colorfoil,false,11,green,blicket,1,None,blue,red,None,8/1/2018,13:31,3300,1,4,11,green,1,blue,1,red,1,green
68,5,5,2,true,false,14red.jpg,14red.jpg,true,sedivy,false,14,red,dax,9,6,purple,blue,None,8/1/2018,13:31,3435,2,4,14,purple,14,red,6,blue,9,red
68,5,6,1,true,false,7green.jpg,7green.jpg,false,sedivy,false,7,green,toma,2,5,purple,red,None,8/1/2018,13:31,3109,2,1,2,green,7,green,7,purple,5,red
70,5,1,5,true,false,9green.jpg,9green.jpg,false,colorfoil,true,9,green,wug,12,None,red,purple,None,8/1/2018,13:34,9227,4,3,12,purple,12,red,12,green,9,green
70,5,2,4,true,false,10purple.jpg,10purple.jpg,true,uniquetarget,true,10,purple,toma,11,None,green,red,blue,8/1/2018,13:34,3825,1,0,10,purple,11,blue,11,red,11,green
70,5,3,3,true,false,1purple.jpg,1purple.jpg,false,uniquetarget,true,1,purple,blicket,8,None,green,blue,red,8/1/2018,13:34,7367,4,0,8,green,8,blue,8,red,1,purple
70,5,4,6,true,false,5red.jpg,5red.jpg,true,colorfoil,true,5,red,sprock,4,None,green,purple,None,8/1/2018,13:34,4621,3,2,4,green,4,red,5,red,4,purple
70,5,5,2,false,true,6blue.jpg,stim-images/object2blue.jpg,true,sedivy,true,6,blue,gade,2,3,purple,green,None,8/1/2018,13:34,5016,4,2,6,purple,2,blue,3,green,6,blue
70,5,6,1,true,false,7purple.jpg,7purple.jpg,false,sedivy,false,7,purple,dax,undefined,undefined,red,green,None,8/1/2018,13:34,7450,2,1,undefined,purple,7,purple,7,red,undefined,green
71,5,1,6,true,false,6red.jpg,6red.jpg,true,colorfoil,true,6,red,dax,10,None,blue,purple,None,8/1/2018,13:42,5412,1,3,6,red,10,purple,10,red,10,blue
71,5,2,2,false,true,8purple.jpg,stim-images/object4purple.jpg,true,sedivy,true,8,purple,wug,4,1,blue,red,None,8/1/2018,13:42,4442,4,3,1,red,8,blue,4,purple,8,purple
71,5,3,5,false,true,7blue.jpg,stim-images/object11blue.jpg,false,colorfoil,false,7,blue,blicket,11,None,green,purple,None,8/1/2018,13:42,6133,4,3,11,purple,11,green,11,blue,7,blue
71,5,4,4,true,false,14green.jpg,14green.jpg,true,uniquetarget,true,14,green,koba,5,None,purple,blue,red,8/1/2018,13:42,3955,2,0,5,purple,14,green,5,blue,5,red
71,5,5,3,true,false,12blue.jpg,12blue.jpg,false,uniquetarget,true,12,blue,gade,9,None,green,red,purple,8/1/2018,13:42,4440,2,0,9,purple,12,blue,9,red,9,green
71,5,6,1,true,false,3purple.jpg,3purple.jpg,false,sedivy,false,3,purple,toma,undefined,undefined,red,green,None,8/1/2018,13:42,4148,1,2,3,purple,undefined,purple,3,red,undefined,green
72,3,1,2,false,true,13purple.jpg,stim-images/object11purple.jpg,true,sedivy,true,13,purple,gade,11,9,blue,red,None,8/1/2018,13:54,4468,1,2,13,purple,11,purple,9,red,13,blue
72,3,3,1,false,false,7blue.jpg,stim-images/object7purple.jpg,false,sedivy,false,7,blue,koba,5,10,purple,green,None,8/1/2018,13:54,16762,4,1,5,blue,10,green,7,purple,7,blue
72,3,5,3,true,false,3green.jpg,3green.jpg,false,uniquetarget,true,3,green,toma,undefined,None,purple,red,blue,8/1/2018,13:54,3754,3,0,undefined,purple,undefined,red,3,green,undefined,blue
72,3,1,1,false,true,12purple.jpg,stim-images/object11purple.jpg,false,sedivy,true,12,purple,gade,11,1,green,blue,None,8/1/2018,13:57,4648,3,2,1,blue,11,purple,12,purple,12,green
72,3,2,6,false,true,14blue.jpg,stim-images/object7blue.jpg,true,colorfoil,false,14,blue,koba,7,None,purple,red,None,8/1/2018,13:57,4782,2,1,7,blue,14,blue,7,red,7,purple
72,3,3,4,true,false,3green.jpg,3green.jpg,true,uniquetarget,true,3,green,wug,4,None,red,blue,purple,8/1/2018,13:57,3868,2,0,4,blue,3,green,4,purple,4,red
72,3,4,2,false,true,5purple.jpg,stim-images/object2purple.jpg,true,sedivy,true,5,purple,toma,2,9,blue,green,None,8/1/2018,13:57,4132,1,3,5,purple,9,green,2,purple,5,blue
72,3,5,3,true,false,8purple.jpg,8purple.jpg,false,uniquetarget,true,8,purple,blicket,undefined,None,red,blue,green,8/1/2018,13:57,4482,4,0,undefined,blue,undefined,green,undefined,red,8,purple
72,3,6,5,false,true,undefinedblue.jpg,stim-images/objectundefinedblue.jpg,false,colorfoil,false,undefined,blue,sprock,undefined,None,red,green,None,8/1/2018,13:57,6579,2,3,undefined,green,undefined,blue,undefined,blue,undefined,red
Test,NaN,1,6,false,false,13blue.jpg,stim-images/object9purple.jpg,true,colorfoil,false,13,blue,toma,9,None,purple,red,None,8/1/2018,13:59,2607,3,1,9,blue,9,purple,13,blue,9,red
Test,NaN,2,4,false,false,14red.jpg,stim-images/object12green.jpg,true,uniquetarget,false,14,red,gade,12,None,purple,green,blue,8/1/2018,13:59,2928,1,0,14,red,12,green,12,purple,12,blue
Test,NaN,3,2,false,false,11purple.jpg,stim-images/object2blue.jpg,true,sedivy,true,11,purple,koba,7,2,green,blue,None,8/1/2018,13:59,2770,3,4,11,green,2,blue,11,purple,7,purple
Test,NaN,4,5,false,false,5blue.jpg,stim-images/object3green.jpg,false,colorfoil,false,5,blue,blicket,3,None,red,green,None,8/1/2018,13:59,3912,4,1,3,blue,3,green,3,red,5,blue
Test,NaN,5,3,false,false,8red.jpg,stim-images/object4purple.jpg,false,uniquetarget,false,8,red,wug,4,None,purple,green,blue,8/1/2018,13:59,2530,4,0,4,blue,4,purple,4,green,8,red
Test,NaN,6,1,false,false,1purple.jpg,stim-images/object10green.jpg,false,sedivy,true,1,purple,sprock,6,10,red,green,None,8/1/2018,13:59,3192,3,1,6,purple,10,green,1,purple,1,red
Test,NaN,1,2,false,false,7red.jpg,stim-images/object14purple.jpg,true,sedivy,true,7,red,sprock,5,14,blue,purple,None,8/1/2018,14:00,2614,3,1,5,red,14,purple,7,red,7,blue
Test,NaN,2,5,false,true,4blue.jpg,stim-images/object12blue.jpg,false,colorfoil,false,4,blue,dax,12,None,red,purple,None,8/1/2018,14:00,2620,1,2,4,blue,12,blue,12,red,12,purple
Test,NaN,3,6,false,false,9red.jpg,stim-images/object10blue.jpg,true,colorfoil,false,9,red,koba,10,None,purple,blue,None,8/1/2018,14:00,2746,3,1,10,red,10,blue,9,red,10,purple
Test,NaN,4,3,true,false,13purple.jpg,13purple.jpg,false,uniquetarget,true,13,purple,wug,6,None,green,red,blue,8/1/2018,14:00,4901,2,0,6,blue,13,purple,6,green,6,red
Test,NaN,5,1,true,false,1blue.jpg,1blue.jpg,false,sedivy,false,1,blue,gade,8,3,green,purple,None,8/1/2018,14:00,3195,3,1,8,blue,1,green,1,blue,3,purple
Test,NaN,2,2,false,false,8blue.jpg,stim-images/object3red.jpg,true,sedivy,true,8,blue,sprock,11,3,purple,red,None,8/1/2018,14:01,3111,1,3,8,blue,3,red,11,blue,8,purple
Test,NaN,3,1,true,false,2purple.jpg,2purple.jpg,false,sedivy,false,2,purple,wug,5,9,red,blue,None,8/1/2018,14:01,3020,4,2,9,blue,5,purple,2,red,2,purple
Test,NaN,1,6,false,false,1purple.jpg,stim-images/object6red.jpg,true,colorfoil,false,1,purple,gade,6,None,blue,red,None,8/1/2018,14:01,3837,2,1,6,purple,1,purple,6,blue,6,red
Test,NaN,4,3,true,false,7green.jpg,7green.jpg,false,uniquetarget,true,7,green,dax,13,None,blue,red,purple,8/1/2018,14:01,2822,4,0,13,red,13,blue,13,purple,7,green
Test,NaN,5,4,false,false,12red.jpg,stim-images/object14purple.jpg,true,uniquetarget,false,12,red,koba,14,None,blue,purple,green,8/1/2018,14:01,2769,1,0,12,red,14,purple,14,blue,14,green
Test,NaN,6,5,true,false,10red.jpg,10red.jpg,false,colorfoil,true,10,red,blicket,4,None,blue,green,None,8/1/2018,14:01,2624,4,1,4,red,4,blue,4,green,10,red
73,4,1,4,false,false,3blue.jpg,stim-images/object5green.jpg,true,uniquetarget,false,3,blue,koba,5,None,green,red,purple,8/1/2018,14:01,2631,3,0,5,red,5,purple,3,blue,5,green
73,4,2,1,false,false,12red.jpg,stim-images/object7green.jpg,false,sedivy,true,12,red,gade,10,7,blue,green,None,8/1/2018,14:01,2826,4,2,7,green,10,red,12,blue,12,red
73,4,3,2,true,false,14purple.jpg,14purple.jpg,true,sedivy,false,14,purple,toma,2,8,red,green,None,8/1/2018,14:01,3755,1,3,14,purple,8,green,2,purple,14,red
73,4,5,3,true,false,1green.jpg,1green.jpg,false,uniquetarget,true,1,green,wug,6,None,red,purple,blue,8/1/2018,14:01,2591,4,0,6,purple,6,red,6,blue,1,green
75,7,1,2,true,false,12red.jpg,12red.jpg,true,sedivy,false,12,red,gade,9,1,blue,green,None,8/1/2018,14:06,16551,1,2,12,red,9,red,1,green,12,blue
75,7,2,4,false,false,10blue.jpg,stim-images/object13red.jpg,true,uniquetarget,false,10,blue,blicket,13,None,red,green,purple,8/1/2018,14:06,7088,2,0,13,red,10,blue,13,green,13,purple
75,7,3,3,true,false,3red.jpg,3red.jpg,false,uniquetarget,true,3,red,koba,2,None,blue,purple,green,8/1/2018,14:06,2612,4,0,2,blue,2,purple,2,green,3,red
75,7,4,1,false,false,8green.jpg,stim-images/object8red.jpg,false,sedivy,false,8,green,wug,11,6,red,blue,None,8/1/2018,14:06,3395,3,2,6,blue,11,green,8,green,8,red
