type,subid,chosetarget,choselure,choseunique,searchtype,targetcolor,targetshape,targetsaturation,targetword,rtsearch,adjective_used
brightdark,87,TRUE,FALSE,TRUE,uniquetarget,green,7,dark,boti,4940,TRUE
brightdark,87,FALSE,FALSE,FALSE,uniquetarget,purple,2,bright,koba,7555,FALSE
brightdark,87,FALSE,TRUE,TRUE,sedivy,purple,18,bright,lomet,16857,TRUE
brightdark,184,TRUE,FALSE,TRUE,uniquetarget,green,24,bright,sprock,6840,FALSE
brightdark,184,FALSE,FALSE,FALSE,sedivy,red,4,bright,koba,3488,FALSE
brightdark,184,TRUE,FALSE,TRUE,uniquetarget,red,11,bright,lomet,3054,TRUE
brightdark,184,TRUE,FALSE,TRUE,uniquetarget,green,16,bright,gade,2964,FALSE
brightdark,184,TRUE,FALSE,FALSE,sedivy,red,10,bright,flib,2851,FALSE
brightdark,184,FALSE,TRUE,TRUE,sedivy,red,5,bright,blicket,2684,TRUE
brightdark,184,TRUE,FALSE,TRUE,uniquetarget,blue,8,dark,toma,2646,FALSE
brightdark,184,FALSE,FALSE,FALSE,sedivy,blue,17,dark,zorp,2937,TRUE
brightdark,184,FALSE,FALSE,FALSE,uniquetarget,green,2,bright,dax,3176,TRUE
brightdark,184,TRUE,FALSE,FALSE,sedivy,red,19,dark,quen,3505,TRUE
brightdark,184,TRUE,FALSE,FALSE,sedivy,green,20,dark,wug,2748,FALSE
brightdark,184,FALSE,FALSE,FALSE,uniquetarget,green,7,dark,boti,2508,TRUE
brightdark,98,TRUE,FALSE,FALSE,sedivy,red,11,dark,wug,6862,FALSE
brightdark,98,FALSE,FALSE,FALSE,uniquetarget,purple,7,bright,koba,3125,TRUE
brightdark,98,TRUE,FALSE,FALSE,sedivy,purple,14,dark,boti,3365,TRUE
brightdark,98,FALSE,FALSE,FALSE,uniquetarget,blue,2,dark,dax,3001,FALSE
brightdark,98,FALSE,FALSE,FALSE,uniquetarget,green,18,bright,blicket,2891,FALSE
brightdark,98,FALSE,FALSE,FALSE,uniquetarget,blue,23,dark,zorp,3144,TRUE
brightdark,98,TRUE,FALSE,FALSE,sedivy,purple,9,dark,flib,2716,FALSE
brightdark,98,TRUE,FALSE,FALSE,sedivy,blue,12,bright,quen,4517,TRUE
brightdark,98,TRUE,FALSE,FALSE,sedivy,green,17,dark,toma,3355,TRUE
brightdark,98,TRUE,FALSE,FALSE,sedivy,red,20,dark,gade,4448,FALSE
brightdark,98,FALSE,FALSE,FALSE,uniquetarget,red,5,bright,lomet,2623,FALSE
brightdark,98,TRUE,FALSE,TRUE,uniquetarget,blue,15,dark,sprock,3423,TRUE
brightdark,122,FALSE,TRUE,TRUE,sedivy,blue,4,bright,lomet,12026,TRUE
brightdark,122,FALSE,TRUE,TRUE,sedivy,blue,15,dark,boti,5555,FALSE
brightdark,122,FALSE,TRUE,TRUE,sedivy,red,11,bright,gade,4681,TRUE
brightdark,122,FALSE,FALSE,FALSE,sedivy,purple,21,dark,wug,2916,FALSE
brightdark,122,TRUE,FALSE,TRUE,uniquetarget,purple,8,bright,zorp,3822,FALSE
brightdark,122,FALSE,FALSE,FALSE,uniquetarget,green,5,dark,quen,10294,TRUE
brightdark,122,FALSE,FALSE,FALSE,uniquetarget,blue,9,dark,sprock,13644,FALSE
brightdark,122,FALSE,FALSE,FALSE,sedivy,red,14,dark,koba,3309,FALSE
brightdark,122,TRUE,FALSE,TRUE,uniquetarget,green,7,bright,flib,3087,TRUE
brightdark,122,TRUE,FALSE,FALSE,sedivy,green,17,bright,toma,2700,TRUE
brightdark,122,TRUE,FALSE,TRUE,uniquetarget,purple,22,dark,blicket,4517,FALSE
brightdark,122,TRUE,FALSE,TRUE,uniquetarget,purple,16,bright,dax,2932,TRUE
brightdark,220,FALSE,TRUE,TRUE,sedivy,purple,6,bright,zorp,7761,FALSE
brightdark,220,TRUE,FALSE,TRUE,uniquetarget,blue,1,bright,boti,5512,FALSE
brightdark,220,FALSE,FALSE,FALSE,uniquetarget,purple,16,dark,gade,7656,TRUE
brightdark,220,TRUE,FALSE,FALSE,sedivy,purple,24,bright,quen,4533,TRUE
brightdark,220,TRUE,FALSE,TRUE,uniquetarget,green,20,dark,dax,9850,TRUE
brightdark,220,TRUE,FALSE,TRUE,uniquetarget,purple,15,dark,flib,4752,FALSE
brightdark,220,TRUE,FALSE,FALSE,sedivy,purple,5,dark,lomet,5089,TRUE
brightdark,220,FALSE,TRUE,TRUE,sedivy,red,19,dark,wug,4263,FALSE
brightdark,220,TRUE,FALSE,FALSE,sedivy,blue,10,bright,blicket,4239,TRUE
brightdark,220,TRUE,FALSE,TRUE,uniquetarget,purple,11,dark,toma,3534,FALSE
brightdark,220,FALSE,TRUE,TRUE,sedivy,purple,14,dark,sprock,3849,FALSE
brightdark,220,FALSE,FALSE,FALSE,uniquetarget,purple,13,dark,koba,5180,TRUE
brightdark,61,FALSE,TRUE,TRUE,sedivy,blue,7,dark,toma,4841,FALSE
brightdark,61,FALSE,FALSE,FALSE,uniquetarget,red,3,dark,wug,5090,FALSE
brightdark,61,TRUE,FALSE,TRUE,uniquetarget,purple,12,dark,sprock,4335,TRUE
brightdark,61,TRUE,FALSE,TRUE,uniquetarget,blue,13,dark,gade,6949,FALSE
brightdark,61,TRUE,FALSE,FALSE,sedivy,purple,2,bright,dax,8365,FALSE
brightdark,61,TRUE,FALSE,FALSE,sedivy,green,22,dark,zorp,3816,TRUE
brightdark,61,FALSE,TRUE,TRUE,sedivy,purple,15,bright,quen,3034,FALSE
brightdark,61,FALSE,FALSE,FALSE,uniquetarget,green,17,bright,lomet,4727,TRUE
brightdark,61,TRUE,FALSE,TRUE,uniquetarget,purple,8,bright,koba,3205,TRUE
brightdark,61,FALSE,TRUE,TRUE,sedivy,green,20,dark,flib,4018,TRUE
brightdark,61,TRUE,FALSE,TRUE,uniquetarget,purple,16,dark,blicket,3796,FALSE
brightdark,61,FALSE,TRUE,TRUE,sedivy,red,21,dark,boti,4424,TRUE
brightdark,116,TRUE,FALSE,TRUE,uniquetarget,red,23,bright,blicket,10491,TRUE
brightdark,116,TRUE,FALSE,TRUE,uniquetarget,green,22,dark,flib,7379,FALSE
brightdark,116,TRUE,FALSE,TRUE,uniquetarget,blue,8,dark,koba,5083,TRUE
brightdark,116,FALSE,FALSE,FALSE,uniquetarget,purple,7,dark,boti,11672,TRUE
brightdark,116,FALSE,TRUE,TRUE,sedivy,purple,18,bright,dax,13364,FALSE
brightdark,116,FALSE,TRUE,TRUE,sedivy,blue,5,dark,sprock,9146,TRUE
brightdark,116,TRUE,FALSE,TRUE,uniquetarget,green,24,dark,wug,7035,FALSE
brightdark,116,TRUE,FALSE,TRUE,uniquetarget,blue,10,dark,gade,5387,FALSE
brightdark,116,FALSE,FALSE,FALSE,sedivy,red,21,dark,quen,2611,FALSE
brightdark,116,FALSE,TRUE,TRUE,sedivy,purple,3,bright,toma,3202,TRUE
brightdark,116,FALSE,TRUE,TRUE,sedivy,purple,19,dark,lomet,3193,TRUE
brightdark,116,FALSE,TRUE,TRUE,sedivy,green,13,bright,zorp,2602,FALSE
brightdark,259,TRUE,FALSE,FALSE,sedivy,green,11,dark,boti,10161,TRUE
brightdark,259,TRUE,FALSE,FALSE,sedivy,blue,2,bright,quen,5946,FALSE
brightdark,259,TRUE,FALSE,TRUE,uniquetarget,blue,19,bright,wug,4851,FALSE
brightdark,259,TRUE,FALSE,TRUE,uniquetarget,red,24,bright,toma,3245,FALSE
brightdark,259,TRUE,FALSE,TRUE,uniquetarget,purple,10,bright,zorp,3179,TRUE
brightdark,259,TRUE,FALSE,TRUE,uniquetarget,red,22,dark,gade,8323,TRUE
brightdark,259,TRUE,FALSE,TRUE,uniquetarget,blue,16,dark,koba,2585,FALSE
brightdark,259,FALSE,TRUE,TRUE,sedivy,blue,13,bright,lomet,3004,FALSE
brightdark,259,FALSE,TRUE,TRUE,sedivy,red,15,bright,blicket,3460,TRUE
brightdark,259,FALSE,TRUE,TRUE,sedivy,red,20,bright,dax,4263,FALSE
brightdark,259,FALSE,TRUE,TRUE,sedivy,purple,6,dark,flib,2572,TRUE
brightdark,259,TRUE,FALSE,TRUE,uniquetarget,red,8,bright,sprock,3075,TRUE
brightdark,69,TRUE,FALSE,TRUE,uniquetarget,blue,1,dark,lomet,8356,FALSE
brightdark,69,TRUE,FALSE,TRUE,uniquetarget,blue,17,bright,gade,5249,TRUE
brightdark,69,FALSE,TRUE,TRUE,sedivy,green,10,dark,quen,4341,FALSE
brightdark,69,TRUE,FALSE,TRUE,uniquetarget,green,18,dark,sprock,4950,FALSE
brightdark,69,FALSE,TRUE,TRUE,sedivy,blue,21,bright,wug,5812,FALSE
brightdark,69,FALSE,TRUE,TRUE,sedivy,green,19,bright,boti,3576,FALSE
brightdark,69,TRUE,FALSE,FALSE,sedivy,blue,13,bright,toma,3880,TRUE
brightdark,69,TRUE,FALSE,TRUE,uniquetarget,purple,2,bright,koba,5131,FALSE
brightdark,69,FALSE,TRUE,TRUE,sedivy,red,16,bright,blicket,4124,TRUE
brightdark,69,TRUE,FALSE,TRUE,uniquetarget,red,24,dark,zorp,3847,TRUE
brightdark,69,TRUE,FALSE,TRUE,uniquetarget,purple,23,dark,flib,3686,TRUE
brightdark,69,FALSE,TRUE,TRUE,sedivy,blue,4,bright,dax,6279,TRUE
brightdark,235,FALSE,FALSE,FALSE,uniquetarget,purple,22,dark,flib,4275,FALSE
brightdark,235,FALSE,FALSE,FALSE,uniquetarget,red,4,bright,koba,4674,FALSE
brightdark,235,FALSE,FALSE,FALSE,uniquetarget,green,15,dark,boti,4741,TRUE
brightdark,235,TRUE,FALSE,FALSE,sedivy,green,6,bright,gade,6527,TRUE
brightdark,235,FALSE,FALSE,FALSE,uniquetarget,green,24,bright,toma,6567,TRUE
brightdark,235,TRUE,FALSE,FALSE,sedivy,purple,11,dark,zorp,6050,FALSE
brightdark,235,TRUE,FALSE,FALSE,sedivy,purple,2,dark,lomet,4820,TRUE
brightdark,235,TRUE,FALSE,FALSE,sedivy,red,21,dark,quen,3383,FALSE
brightdark,235,FALSE,FALSE,FALSE,uniquetarget,blue,18,bright,dax,5414,TRUE
brightdark,235,TRUE,FALSE,FALSE,sedivy,red,23,bright,blicket,2949,FALSE
brightdark,235,FALSE,FALSE,FALSE,sedivy,purple,12,bright,sprock,3343,TRUE
brightdark,235,FALSE,FALSE,FALSE,uniquetarget,blue,17,dark,wug,2766,FALSE
brightdark,185,FALSE,TRUE,TRUE,sedivy,blue,16,dark,wug,5204,FALSE
brightdark,185,TRUE,FALSE,FALSE,sedivy,red,24,bright,flib,5780,TRUE
brightdark,185,TRUE,FALSE,TRUE,uniquetarget,purple,2,dark,dax,4739,FALSE
brightdark,185,TRUE,FALSE,TRUE,uniquetarget,red,1,bright,toma,4638,TRUE
brightdark,185,TRUE,FALSE,FALSE,sedivy,blue,22,bright,quen,5195,TRUE
brightdark,185,FALSE,TRUE,TRUE,sedivy,blue,17,bright,gade,5135,FALSE
brightdark,185,TRUE,FALSE,FALSE,sedivy,purple,20,bright,koba,12552,FALSE
brightdark,185,TRUE,FALSE,TRUE,uniquetarget,green,12,bright,sprock,3426,FALSE
brightdark,185,TRUE,FALSE,TRUE,uniquetarget,green,13,dark,blicket,4345,TRUE
brightdark,185,TRUE,FALSE,TRUE,uniquetarget,green,7,bright,lomet,3558,TRUE
brightdark,185,FALSE,TRUE,TRUE,sedivy,blue,18,bright,boti,3491,TRUE
brightdark,185,TRUE,FALSE,TRUE,uniquetarget,purple,8,dark,zorp,3351,FALSE
brightdark,66,FALSE,FALSE,FALSE,uniquetarget,blue,15,dark,lomet,21062,FALSE
brightdark,66,TRUE,FALSE,FALSE,sedivy,green,13,bright,toma,6563,TRUE
brightdark,66,TRUE,FALSE,FALSE,sedivy,blue,22,dark,boti,9783,FALSE
brightdark,66,FALSE,FALSE,FALSE,uniquetarget,red,4,dark,koba,13435,TRUE
brightdark,66,TRUE,FALSE,FALSE,sedivy,red,12,bright,zorp,3062,TRUE
brightdark,66,FALSE,TRUE,TRUE,sedivy,purple,2,bright,wug,13234,FALSE
brightdark,66,FALSE,TRUE,TRUE,sedivy,red,6,bright,quen,10452,TRUE
brightdark,66,TRUE,FALSE,TRUE,uniquetarget,blue,20,bright,flib,7639,FALSE
brightdark,66,TRUE,FALSE,TRUE,uniquetarget,purple,5,dark,dax,8571,TRUE
brightdark,66,TRUE,FALSE,TRUE,uniquetarget,purple,16,dark,sprock,6158,FALSE
brightdark,66,FALSE,TRUE,TRUE,sedivy,blue,21,bright,gade,7822,FALSE
brightdark,66,TRUE,FALSE,TRUE,uniquetarget,blue,19,bright,blicket,6085,TRUE
brightdark,20,FALSE,TRUE,TRUE,sedivy,purple,22,dark,boti,7904,FALSE
brightdark,20,TRUE,FALSE,TRUE,uniquetarget,purple,16,dark,quen,5881,TRUE
brightdark,20,FALSE,TRUE,TRUE,sedivy,green,3,dark,flib,4375,FALSE
brightdark,20,TRUE,FALSE,TRUE,uniquetarget,green,10,dark,toma,4199,TRUE
brightdark,20,FALSE,TRUE,TRUE,sedivy,purple,1,dark,dax,4696,FALSE
brightdark,20,TRUE,FALSE,TRUE,uniquetarget,blue,23,bright,wug,5757,FALSE
brightdark,20,FALSE,TRUE,TRUE,sedivy,purple,18,bright,blicket,5735,TRUE
brightdark,20,TRUE,FALSE,TRUE,uniquetarget,red,24,bright,lomet,4882,FALSE
brightdark,20,FALSE,FALSE,FALSE,uniquetarget,purple,5,dark,koba,5934,FALSE
brightdark,20,TRUE,FALSE,FALSE,sedivy,red,11,bright,sprock,4571,TRUE
brightdark,20,TRUE,FALSE,FALSE,sedivy,red,13,bright,zorp,4628,TRUE
brightdark,20,TRUE,FALSE,TRUE,uniquetarget,red,21,bright,gade,4791,TRUE
brightdark,252,TRUE,FALSE,FALSE,sedivy,blue,18,bright,flib,2733,TRUE
brightdark,252,TRUE,FALSE,TRUE,uniquetarget,red,7,dark,blicket,3468,FALSE
brightdark,252,TRUE,FALSE,FALSE,sedivy,blue,3,dark,toma,3054,FALSE
brightdark,252,TRUE,FALSE,FALSE,sedivy,purple,9,bright,lomet,3361,TRUE
brightdark,252,FALSE,FALSE,FALSE,uniquetarget,purple,13,bright,quen,2647,FALSE
brightdark,252,TRUE,FALSE,FALSE,sedivy,blue,16,bright,gade,3088,FALSE
brightdark,252,TRUE,FALSE,TRUE,uniquetarget,blue,12,bright,zorp,2839,TRUE
brightdark,252,FALSE,FALSE,FALSE,sedivy,blue,8,dark,sprock,3097,FALSE
brightdark,252,TRUE,FALSE,TRUE,uniquetarget,blue,21,bright,wug,2614,TRUE
brightdark,252,FALSE,FALSE,FALSE,uniquetarget,blue,11,dark,koba,3111,FALSE
brightdark,252,FALSE,TRUE,TRUE,sedivy,green,19,bright,dax,5367,TRUE
brightdark,252,FALSE,FALSE,FALSE,uniquetarget,purple,6,bright,boti,3000,TRUE
brightdark,73,FALSE,FALSE,FALSE,uniquetarget,red,4,dark,lomet,2587,TRUE
brightdark,73,FALSE,TRUE,TRUE,sedivy,blue,21,bright,toma,12972,TRUE
brightdark,73,TRUE,FALSE,TRUE,uniquetarget,purple,5,dark,zorp,3144,FALSE
brightdark,73,TRUE,FALSE,TRUE,uniquetarget,red,18,bright,dax,3271,FALSE
brightdark,73,TRUE,FALSE,TRUE,uniquetarget,purple,3,bright,wug,5735,FALSE
brightdark,73,FALSE,TRUE,TRUE,sedivy,blue,12,dark,blicket,2524,TRUE
brightdark,73,TRUE,FALSE,TRUE,uniquetarget,red,11,bright,quen,2828,TRUE
brightdark,73,TRUE,FALSE,TRUE,uniquetarget,green,13,bright,koba,2753,TRUE
brightdark,73,FALSE,TRUE,TRUE,sedivy,purple,19,bright,boti,2559,FALSE
brightdark,73,FALSE,TRUE,TRUE,sedivy,green,20,dark,gade,2609,FALSE
brightdark,73,FALSE,TRUE,TRUE,sedivy,green,17,dark,flib,3226,TRUE
brightdark,73,FALSE,TRUE,TRUE,sedivy,blue,9,dark,sprock,2603,FALSE
brightdark,79,FALSE,TRUE,TRUE,sedivy,green,7,bright,boti,14250,FALSE
brightdark,79,FALSE,TRUE,TRUE,sedivy,blue,10,dark,blicket,5224,FALSE
brightdark,79,TRUE,FALSE,FALSE,sedivy,green,9,bright,wug,3660,TRUE
brightdark,79,TRUE,FALSE,TRUE,uniquetarget,red,4,dark,dax,3114,FALSE
brightdark,79,TRUE,FALSE,TRUE,uniquetarget,green,18,bright,sprock,4447,FALSE
brightdark,79,FALSE,TRUE,TRUE,sedivy,purple,21,bright,flib,2733,TRUE
brightdark,79,TRUE,FALSE,FALSE,sedivy,green,5,dark,quen,2766,FALSE
brightdark,79,TRUE,FALSE,TRUE,uniquetarget,green,14,bright,zorp,2920,TRUE
brightdark,79,TRUE,FALSE,TRUE,uniquetarget,purple,6,bright,lomet,2780,TRUE
brightdark,79,TRUE,FALSE,TRUE,uniquetarget,red,12,bright,toma,3745,FALSE
brightdark,79,TRUE,FALSE,TRUE,uniquetarget,red,17,dark,koba,3064,TRUE
brightdark,79,FALSE,TRUE,TRUE,sedivy,green,8,bright,gade,2573,TRUE
grey,240,FALSE,TRUE,TRUE,sedivy,blue,5,bright,wug,4382,TRUE
grey,240,TRUE,FALSE,TRUE,uniquetarget,green,9,dark,flib,3016,FALSE
grey,240,FALSE,TRUE,TRUE,sedivy,blue,12,bright,sprock,4206,TRUE
grey,240,TRUE,FALSE,FALSE,sedivy,blue,13,dark,lomet,2886,FALSE
grey,240,FALSE,FALSE,FALSE,uniquetarget,green,6,dark,zorp,3651,TRUE
grey,240,TRUE,FALSE,TRUE,uniquetarget,blue,7,dark,koba,3133,TRUE
grey,240,TRUE,FALSE,TRUE,uniquetarget,blue,1,dark,boti,2673,TRUE
grey,240,TRUE,FALSE,FALSE,sedivy,green,3,bright,quen,4780,TRUE
grey,240,FALSE,FALSE,FALSE,uniquetarget,purple,4,dark,toma,3687,FALSE
grey,240,FALSE,FALSE,FALSE,sedivy,green,15,bright,gade,5456,FALSE
grey,240,TRUE,FALSE,TRUE,uniquetarget,green,11,dark,dax,3711,FALSE
grey,240,FALSE,TRUE,TRUE,sedivy,blue,undefined,bright,undefined,5403,FALSE
grey,4,TRUE,FALSE,TRUE,uniquetarget,red,20,dark,boti,4643,FALSE
grey,4,TRUE,FALSE,FALSE,sedivy,blue,6,bright,flib,4408,TRUE
grey,4,FALSE,TRUE,TRUE,sedivy,red,1,bright,sprock,3959,FALSE
grey,4,FALSE,FALSE,FALSE,uniquetarget,purple,4,bright,dax,5704,TRUE
grey,4,TRUE,FALSE,TRUE,uniquetarget,purple,9,bright,lomet,3565,TRUE
grey,4,FALSE,FALSE,FALSE,uniquetarget,red,10,bright,gade,4691,FALSE
grey,4,TRUE,FALSE,TRUE,uniquetarget,purple,18,bright,koba,3980,FALSE
grey,4,FALSE,TRUE,TRUE,sedivy,blue,11,dark,wug,3464,FALSE
grey,4,FALSE,TRUE,TRUE,sedivy,blue,23,bright,blicket,3848,TRUE
grey,4,TRUE,FALSE,TRUE,uniquetarget,green,12,bright,toma,4169,TRUE
grey,4,FALSE,TRUE,TRUE,sedivy,green,14,bright,quen,3475,TRUE
grey,4,FALSE,FALSE,FALSE,sedivy,red,21,bright,zorp,3072,FALSE
grey,105,TRUE,FALSE,FALSE,sedivy,green,1,bright,gade,42115,FALSE
grey,105,FALSE,TRUE,TRUE,sedivy,blue,15,bright,sprock,4559,TRUE
grey,105,FALSE,FALSE,FALSE,uniquetarget,green,9,dark,lomet,9729,TRUE
grey,105,TRUE,FALSE,TRUE,uniquetarget,purple,11,bright,toma,4607,TRUE
grey,105,TRUE,FALSE,TRUE,uniquetarget,red,7,bright,quen,4800,FALSE
grey,105,FALSE,TRUE,TRUE,sedivy,red,22,dark,dax,8712,TRUE
grey,105,TRUE,FALSE,TRUE,uniquetarget,green,10,dark,boti,3505,TRUE
grey,105,FALSE,TRUE,TRUE,sedivy,purple,17,dark,wug,6664,FALSE
grey,105,FALSE,TRUE,TRUE,sedivy,red,12,bright,zorp,4389,FALSE
grey,105,FALSE,TRUE,TRUE,sedivy,purple,3,dark,flib,3820,TRUE
grey,105,TRUE,FALSE,TRUE,uniquetarget,blue,6,bright,blicket,3689,FALSE
grey,105,TRUE,FALSE,TRUE,uniquetarget,purple,16,bright,koba,8117,FALSE
grey,167,TRUE,FALSE,FALSE,sedivy,green,13,dark,wug,5901,TRUE
grey,167,FALSE,TRUE,TRUE,sedivy,blue,16,dark,lomet,4177,FALSE
grey,167,FALSE,TRUE,TRUE,sedivy,blue,17,bright,gade,4747,FALSE
grey,167,FALSE,TRUE,TRUE,sedivy,purple,10,bright,toma,3175,FALSE
grey,167,TRUE,FALSE,TRUE,uniquetarget,blue,22,bright,blicket,3093,FALSE
grey,167,TRUE,FALSE,TRUE,uniquetarget,red,18,bright,quen,3020,TRUE
grey,167,FALSE,TRUE,TRUE,sedivy,purple,2,bright,dax,3654,TRUE
grey,167,FALSE,TRUE,TRUE,sedivy,green,7,dark,flib,3420,TRUE
grey,167,TRUE,FALSE,TRUE,uniquetarget,blue,5,bright,sprock,3168,TRUE
grey,167,TRUE,FALSE,TRUE,uniquetarget,red,12,dark,koba,2714,FALSE
grey,167,TRUE,FALSE,TRUE,uniquetarget,green,24,dark,zorp,3857,FALSE
grey,167,TRUE,FALSE,TRUE,uniquetarget,red,1,dark,boti,2594,TRUE
grey,234,TRUE,FALSE,TRUE,uniquetarget,blue,11,bright,lomet,4383,TRUE
grey,234,FALSE,TRUE,TRUE,sedivy,green,17,dark,wug,4020,TRUE
grey,234,FALSE,TRUE,TRUE,sedivy,green,21,bright,gade,4395,TRUE
grey,234,TRUE,FALSE,TRUE,uniquetarget,red,15,dark,sprock,3247,TRUE
grey,234,TRUE,FALSE,FALSE,sedivy,red,12,dark,dax,4165,TRUE
grey,234,FALSE,TRUE,TRUE,sedivy,purple,5,bright,zorp,3396,FALSE
grey,234,TRUE,FALSE,TRUE,uniquetarget,purple,1,dark,koba,2813,FALSE
grey,234,TRUE,FALSE,TRUE,uniquetarget,green,8,dark,quen,2692,FALSE
grey,234,FALSE,TRUE,TRUE,sedivy,purple,3,bright,toma,2899,FALSE
grey,234,TRUE,FALSE,TRUE,uniquetarget,blue,13,dark,flib,2771,FALSE
grey,234,TRUE,FALSE,TRUE,uniquetarget,red,9,bright,boti,3573,TRUE
grey,234,FALSE,TRUE,TRUE,sedivy,blue,23,dark,blicket,3427,FALSE
grey,158,FALSE,TRUE,TRUE,sedivy,purple,19,dark,dax,12402,FALSE
grey,158,TRUE,FALSE,TRUE,uniquetarget,blue,10,dark,sprock,4509,TRUE
grey,158,FALSE,FALSE,FALSE,uniquetarget,green,9,dark,boti,3924,TRUE
grey,158,TRUE,FALSE,TRUE,uniquetarget,purple,8,bright,zorp,3238,FALSE
grey,158,FALSE,TRUE,TRUE,sedivy,blue,7,bright,quen,4190,TRUE
grey,158,FALSE,FALSE,FALSE,sedivy,purple,17,bright,toma,3798,TRUE
grey,158,TRUE,FALSE,TRUE,uniquetarget,green,23,dark,gade,4604,FALSE
grey,158,TRUE,FALSE,TRUE,uniquetarget,purple,2,dark,koba,3942,FALSE
grey,158,FALSE,TRUE,TRUE,sedivy,green,4,dark,blicket,3383,TRUE
grey,158,FALSE,TRUE,TRUE,sedivy,blue,18,dark,lomet,2582,FALSE
grey,158,FALSE,TRUE,TRUE,sedivy,green,11,bright,wug,3453,FALSE
grey,158,FALSE,FALSE,FALSE,uniquetarget,red,undefined,bright,undefined,23663,TRUE
grey,11,TRUE,FALSE,TRUE,uniquetarget,green,18,dark,flib,5605,TRUE
grey,11,TRUE,FALSE,FALSE,sedivy,purple,5,dark,gade,7437,TRUE
grey,11,FALSE,TRUE,TRUE,sedivy,red,20,dark,quen,4567,FALSE
grey,11,FALSE,TRUE,TRUE,sedivy,blue,7,dark,boti,2913,FALSE
grey,11,FALSE,FALSE,FALSE,sedivy,green,9,dark,wug,7369,TRUE
grey,11,FALSE,FALSE,FALSE,uniquetarget,red,3,dark,koba,2547,FALSE
grey,11,TRUE,FALSE,TRUE,uniquetarget,purple,23,bright,blicket,4131,TRUE
grey,11,FALSE,TRUE,TRUE,sedivy,green,22,bright,toma,4216,FALSE
grey,11,TRUE,FALSE,TRUE,uniquetarget,green,13,bright,lomet,6631,TRUE
grey,11,TRUE,FALSE,TRUE,uniquetarget,red,2,bright,dax,35654,FALSE
grey,11,FALSE,FALSE,FALSE,uniquetarget,blue,6,dark,sprock,2943,FALSE
grey,11,FALSE,TRUE,TRUE,sedivy,purple,19,bright,zorp,3371,TRUE
grey,71,TRUE,FALSE,FALSE,sedivy,blue,6,dark,quen,11367,FALSE
grey,71,FALSE,TRUE,TRUE,sedivy,red,11,dark,gade,4700,TRUE
grey,71,TRUE,FALSE,TRUE,uniquetarget,purple,19,bright,zorp,4869,FALSE
grey,71,TRUE,FALSE,TRUE,uniquetarget,purple,15,dark,flib,6686,TRUE
grey,71,TRUE,FALSE,FALSE,sedivy,blue,4,bright,lomet,4174,TRUE
grey,71,TRUE,FALSE,TRUE,uniquetarget,blue,9,dark,toma,4222,FALSE
grey,71,FALSE,FALSE,FALSE,sedivy,blue,7,dark,boti,5519,TRUE
grey,71,FALSE,FALSE,FALSE,sedivy,green,10,bright,dax,5373,FALSE
grey,71,TRUE,FALSE,TRUE,uniquetarget,red,22,bright,sprock,4133,TRUE
grey,71,TRUE,FALSE,FALSE,sedivy,red,24,bright,koba,3806,FALSE
grey,71,FALSE,FALSE,FALSE,uniquetarget,purple,14,bright,blicket,3823,TRUE
grey,71,TRUE,FALSE,TRUE,uniquetarget,blue,13,dark,wug,5446,FALSE
grey,243,TRUE,FALSE,FALSE,sedivy,green,22,bright,dax,7562,TRUE
grey,243,FALSE,TRUE,TRUE,sedivy,purple,14,dark,koba,6507,FALSE
grey,243,FALSE,TRUE,TRUE,sedivy,red,12,dark,wug,5437,TRUE
grey,243,TRUE,FALSE,TRUE,uniquetarget,blue,16,bright,lomet,6755,FALSE
grey,243,TRUE,FALSE,TRUE,uniquetarget,green,21,bright,gade,5180,TRUE
grey,243,TRUE,FALSE,TRUE,uniquetarget,green,17,dark,toma,5300,TRUE
grey,243,FALSE,TRUE,TRUE,sedivy,green,7,dark,quen,7556,TRUE
grey,243,FALSE,TRUE,TRUE,sedivy,purple,9,bright,sprock,5589,FALSE
grey,243,TRUE,FALSE,TRUE,uniquetarget,red,20,bright,zorp,4645,FALSE
grey,243,TRUE,FALSE,TRUE,uniquetarget,purple,19,bright,blicket,5197,TRUE
grey,243,FALSE,TRUE,TRUE,sedivy,blue,13,dark,flib,4557,FALSE
grey,243,TRUE,FALSE,TRUE,uniquetarget,red,24,bright,boti,3500,FALSE
grey,206,FALSE,TRUE,TRUE,sedivy,green,24,bright,zorp,4826,TRUE
grey,206,TRUE,FALSE,TRUE,uniquetarget,purple,8,bright,sprock,4136,FALSE
grey,206,FALSE,TRUE,TRUE,sedivy,blue,5,bright,gade,4897,TRUE
grey,206,FALSE,TRUE,TRUE,sedivy,blue,7,dark,koba,5120,FALSE
grey,206,TRUE,FALSE,TRUE,uniquetarget,purple,20,dark,boti,2501,FALSE
grey,206,FALSE,TRUE,TRUE,sedivy,red,10,dark,blicket,2884,TRUE
grey,206,FALSE,TRUE,TRUE,sedivy,red,4,bright,quen,2689,FALSE
grey,206,TRUE,FALSE,TRUE,uniquetarget,green,22,dark,dax,3936,TRUE
grey,206,TRUE,FALSE,TRUE,uniquetarget,blue,3,dark,toma,2869,FALSE
grey,206,TRUE,FALSE,TRUE,uniquetarget,purple,2,dark,flib,3010,TRUE
grey,206,TRUE,FALSE,TRUE,uniquetarget,green,14,bright,wug,3650,TRUE
